id_partL1,num_level,id_part,num_itemMatCost,num_itemCost,num_inv,num_poCost
207C3748G001,1,207C3748G001,0.0,0.0,0.0,0.0
336A4937BKG036,1,336A4937BKG036,9.2916,0.0,9.3529,63.56925
334A4470P002,1,334A4470P002,15205.0,0.0,8745.916,2.0
143D6518G0014,1,143D6518G0014,6710.72,0.0,3860.006171,0.0
141E7454G008,1,141E7454G008,42614.36,0.0,24511.77989,0.0
357B3716G004,1,357B3716G004,22995.0,0.0,23146.767000000003,12710.989
116E4414G007,1,116E4414G007,27547.22333,0.0,27715.95563,0.0
131E4436G0008,1,131E4436G0008,0.0,0.0,0.0,70356.55312000001
112E1409G0029,1,112E1409G0029,10714.0,0.0,8627.76992,0.0
131E4436G0008,1,131E4436G0008,3485.2231,0.0,2806.5804,70356.55312000001
106T7757G0001,1,106T7757G0001,36219.54,0.0,18229.2945,0.0
101T5789G001,1,101T5789G001,5803.2,0.0,3894.3340670000002,82319.2
146E3629G008,1,146E3629G008,4748.712,0.0,3824.0428,0.0
116E1215G010,1,116E1215G010,17065.2807,0.0,13742.3292,1.0
101T5789G001,1,101T5789G001,0.0,0.0,0.0,82319.2
106T2789G0001,1,106T2789G0001,16000.0,0.0,10737.06667,0.0
100T1657G002,1,100T1657G002,1363.875,0.0,1372.8766,12248.025
113T1575G0004,1,113T1575G0004,14200.0,0.0,9529.146667,0.0
113T1575G0005,1,113T1575G0005,14200.0,0.0,9529.146667,0.0
100T1657G002,1,100T1657G002,0.0,0.0,0.0,12248.025
100T3311G001,1,100T3311G001,470.0,0.0,473.102,0.0
342A1784P001,1,342A1784P001,14139.32,0.0,14228.4422,0.0
119E3015G001,1,119E3015G001,2085.0,0.0,2097.734333,1934.625
197C3666G004,1,197C3666G004,1675.0,0.0,1683.375,0.0
117E3816G010,1,117E3816G010,203083.0,0.0,116813.3416,0.0
117T2109G0001,1,117T2109G0001,228970.0,0.0,131703.544,0.0
113T8680G0001,1,113T8680G0001,64.13,0.0,36.8876,0.0
116T6101G0001,1,116T6101G0001,69.92,0.0,40.218,0.0
116T8930G0001,1,116T8930G0001,7900.0,0.0,4544.08,0.0
146E4860G002,1,146E4860G002,69125.0,0.0,39760.7,0.0
362A1344P011,1,362A1344P011,214.8921,0.0,216.3104,2327.5810300000003
146E4708G001,1,146E4708G001,1065.6628,0.0,1072.6962,0.0
197C3666G004,1,197C3666G004,6960.2495,0.0,7006.1871,0.0
111E3165G001,1,111E3165G001,2266.02,0.0,2279.4024,0.0
357A1826G050,1,357A1826G050,3443.69,0.0,3466.4184,0.0
362A1344P011,1,362A1344P011,210.0,0.0,211.05,2327.5810300000003
110T3422P0001,1,110T3422P0001,47450.3645,0.0,27293.449660000002,0.0
110T3421P0001,1,110T3421P0001,174560.7945,0.0,100407.369,0.0
100T3079G005,1,100T3079G005,35074.2329,0.0,20174.6988,0.0
101T8333G001,1,101T8333G001,60000.0,0.0,60396.0,0.0
104T3739G0001,1,104T3739G0001,39411.68,0.0,26447.86473,0.0
101T8394G001,1,101T8394G001,39577.9044,0.0,39839.1186,0.0
119E2799G002,1,119E2799G002,21900.0,0.0,22044.54,0.0
131E4628G011,1,131E4628G011,43862.1758,0.0,29434.444069999998,0.0
100T2468G005,1,100T2468G005,71101.6476,0.0,40897.66766,0.0
122T0332P0001,1,122T0332P0001,407268.4,0.0,234260.7837,0.0
100T7631G0001,1,100T7631G0001,50145.0,0.0,50475.957,50395.73
100T7631G0002,1,100T7631G0002,59022.0,0.0,59411.5452,0.0
107L5250G001,1,107L5250G001,613.51,0.0,617.5592,0.0
110T4960G0001,1,110T4960G0001,563.9,0.0,324.3552571000001,0.0
145E7963G001,1,145E7963G001,13284.95,0.0,7641.503256999999,0.0
115T7294P001,1,115T7294P001,1402.31,0.0,806.6087428999999,0.0
100T1511G001,1,100T1511G001,2961.7996,0.0,2981.3474,0.0
101T9737G001,1,101T9737G001,2922.4401,0.0,2941.7282,0.0
146E2580G002,1,146E2580G002,13684.0,0.0,13774.3144,34343.87
101T3628P004,1,101T3628P004,7965.0,0.0,4581.468,0.0
113T2077P001,1,113T2077P001,94.51,0.0,54.36217143,0.0
122T0831P001,1,122T0831P001,135.0,0.0,77.652,0.0
114T2245P001,1,114T2245P001,94.51,0.0,54.36217143,0.0
116T5591P001,1,116T5591P001,122.38,0.0,70.39297143,0.0
121T7632P001,1,121T7632P001,135.0,0.0,77.652,0.0
355B7744G002,1,355B7744G002,16.45,0.0,9.462057143,0.0
119T9823G0001,1,119T9823G0001,270.0,0.0,155.304,0.0
119T0702G0001,1,119T0702G0001,570.0,0.0,327.86400000000003,0.0
131E4974G004,1,131E4974G004,0.0,0.0,0.0,1.0
985E0550G001,1,985E0550G001,131196.3384,0.0,132014.4577,0.0
108L3872G001,1,108L3872G001,2150.0,0.0,2164.19,0.0
105T6846G0001,1,105T6846G0001,788.94,0.0,453.7982857,0.0
358A7202P033,1,358A7202P033,17610.1028,0.0,11817.553,0.0
392A7490P005,1,392A7490P005,5395.18,0.0,5430.7882,0.0
111E3164G001,1,111E3164G001,4046.42,0.0,4069.659733,0.0
287A7181G057,1,287A7181G057,11860.420329999999,0.0,11937.98163,0.0
362A1987G001,1,362A1987G001,272.15,0.0,273.9462,308.67575
358A7280P001,1,358A7280P001,20576.7726,0.0,20701.92593,0.0
913L1345G001,1,913L1345G001,130858.0,0.0,75269.5216,0.0
112T2835P0001,1,112T2835P0001,79680.8,0.0,45832.39617,0.0
101T4422G004,1,101T4422G004,15927.216,0.0,9161.334629,0.0
101T0928G007,1,101T0928G007,23633.0,0.0,13593.7016,0.0
101T0928G006,1,101T0928G006,11797.44,0.0,6785.887486,0.0
109T9644G0001,1,109T9644G0001,50264.0,0.0,28911.8528,0.0
110T5364G001,1,110T5364G001,24750.0,0.0,14236.2,24913.35
110T5364G002,1,110T5364G002,36125.0,0.0,20779.1,36363.425
110T5364G006,1,110T5364G006,59350.0,0.0,34138.12,0.0
110T5364G007,1,110T5364G007,16575.0,0.0,9533.94,0.0
116T0914G0001,1,116T0914G0001,12352.5,0.0,7105.158,0.0
115T9152G0007,1,115T9152G0007,11493.0,0.0,6610.7736,0.0
111T5351P0001,1,111T5351P0001,10625.4606,0.0,6111.7649710000005,0.0
112T4297P0001,1,112T4297P0001,6091.68,0.0,3503.934343,0.0
362A5191P001,1,362A5191P001,31650.0,0.0,18205.08,0.0
114T6888P001,1,114T6888P001,3508.41,0.0,2018.037429,0.0
116T7247P001,1,116T7247P001,20652.23,0.0,11879.162690000001,0.0
106T4369P001,1,106T4369P001,5864.8172,0.0,3373.442857,0.0
112T2431P001,1,112T2431P001,5270.45,0.0,3031.562857,0.0
110T9612P0001,1,110T9612P0001,1195.84,0.0,687.8471429,2693.86
108T7365P001,1,108T7365P001,2838.84,0.0,1632.900743,0.0
110T6093G0005,1,110T6093G0005,40400.0,0.0,23238.08,0.0
110T6093G0003,1,110T6093G0003,51112.0,0.0,29399.6224,0.0
158T7024G0001,1,158T7024G0001,17943.0,0.0,10320.8136,0.0
158T7012G0001,1,158T7012G0001,10799.0,0.0,6211.5848,0.0
158T7016G0001,1,158T7016G0001,9932.0,0.0,5712.8864,0.0
158T7021G0001,1,158T7021G0001,5690.4,0.0,3273.118057,0.0
158T7013G0001,1,158T7013G0001,12259.0,0.0,7051.3768,0.0
158T7025G0001,1,158T7025G0001,4684.0,0.0,2694.2368,0.0
241C2820G001,1,241C2820G001,31642.0,0.0,31850.8372,34980.231
146E4124G002,1,146E4124G002,16764.992,0.0,16875.641,0.0
586A2954P207,1,586A2954P207,664.3,0.0,668.6844,2463.166848
244C3580G001,1,244C3580G001,130.0,0.0,130.858,0.0
242C6067G101,1,242C6067G101,20305.64,0.0,11679.80411,0.0
115T1679G0001,1,115T1679G0001,402.23,0.0,231.3626857,0.0
119T6161G0001,1,119T6161G0001,952.0,0.0,547.5904,0.0
121T6041G0001,1,121T6041G0001,3246.0,0.0,1867.0992,0.0
110T4920G0001,1,110T4920G0001,14792.6286,0.0,8508.72,0.0
108T4322G0001,1,108T4322G0001,3627.0,0.0,2086.2504,3691.37
112T3758G0001,1,112T3758G0001,3578.18,0.0,2058.169143,0.0
109T3653G0001,1,109T3653G0001,494.97,0.0,284.70674289999994,0.0
112T8516G0001,1,112T8516G0001,984.54,0.0,566.3074286,0.0
112T3488G0001,1,112T3488G0001,717.26,0.0,412.56794289999993,0.0
119T3575G0001,1,119T3575G0001,1544.0,0.0,888.1088,0.0
123T4999G0001,1,123T4999G0001,1819.5,0.0,1046.5764,0.0
122T0573G0001,1,122T0573G0001,1498.0,0.0,861.6496,0.0
116T8808G0001,1,116T8808G0001,6150.0,0.0,3537.48,0.0
114L2769G0148,1,114L2769G0148,590.14,0.0,339.4485143,0.0
110T8414G0001,1,110T8414G0001,9598.0,0.0,5520.7696,0.0
122T2513G0001,1,122T2513G0001,2300.0,0.0,1322.96,0.0
121T3687G0001,1,121T3687G0001,2456.0,0.0,1412.6912,0.0
111T2084G0001,1,111T2084G0001,2002.0,0.0,1151.5504,0.0
115T1679G0002,1,115T1679G0002,139.45,0.0,80.21165714,0.0
115T5119G0001,1,115T5119G0001,1046.36,0.0,601.8662857,0.0
106T0558G0001,1,106T0558G0001,4994.66,0.0,2872.928457,0.0
108T9705G0001,1,108T9705G0001,2364.04,0.0,1359.795829,0.0
110T5770G0001,1,110T5770G0001,1457.91,0.0,838.5898286,0.0
113T1608G0001,1,113T1608G0001,638.0,0.0,366.9776,0.0
108T9703G0001,1,108T9703G0001,1508.36,0.0,867.6086857,0.0
117T1516G0001,1,117T1516G0001,59253.0,0.0,34082.3256,0.0
111T0553G0001,1,111T0553G0001,4272.03,0.0,2457.2716570000002,0.0
110T5150G0001,1,110T5150G0001,10221.0401,0.0,5879.142229,0.0
106T7717G001,1,106T7717G001,27101.46,0.0,15588.759769999999,0.0
116T0473G0002,1,116T0473G0002,22000.0,0.0,12654.4,0.0
110T7453G0001,1,110T7453G0001,3270.0,0.0,1880.904,0.0
112L2194G0017,1,112L2194G0017,38491.0,0.0,22140.0232,0.0
116T7624G0001,1,116T7624G0001,16824.0,0.0,9677.1648,0.0
109T4440G001,1,109T4440G001,3086.81,0.0,1775.5331429999999,0.0
116T3572G0001,1,116T3572G0001,207.76,0.0,119.5035429,0.0
118T2820G0001,1,118T2820G0001,11932.0,0.0,6863.2864,0.0
112T2480G0001,1,112T2480G0001,3489.0,0.0,2006.8728,2845.03
118T2322G0001,1,118T2322G0001,585.0,0.0,336.49199999999996,0.0
122T3457G0001,1,122T3457G0001,17130.0,0.0,9853.176,0.0
114L1468G0004,1,114L1468G0004,7802.0,0.0,4487.7104,0.0
360A7263G031,1,360A7263G031,26331.4927,0.0,26505.2805,1.0
146E4962G001,1,146E4962G001,3118.0,0.0,3138.5788,0.0
138E6928G001,1,138E6928G001,4940.0,0.0,4972.604,0.0
398A5392G001,1,398A5392G001,22.5,0.0,22.6485,0.0
398A5419G001,1,398A5419G001,104.78,0.0,105.4716,0.0
133E8483G001,1,133E8483G001,3143.5,0.0,2109.498067,0.0
813L2900G005,1,813L2900G005,39227.6606,0.0,39486.5631,0.0
131E4539G002,1,131E4539G002,10641.8027,0.0,10712.0386,0.0
102T9123G0001,1,102T9123G0001,294.08,0.0,296.0209,0.0
143E4585G001,1,143E4585G001,8045.5,0.0,8098.6003,1.0
143E6318G001,1,143E6318G001,19166.0,0.0,19292.4956,0.0
102L5795G001,1,102L5795G001,69149.0,0.0,69605.3834,0.0
108L9822G001,1,108L9822G001,9269.5,0.0,9330.6787,0.0
100T0494G001,1,100T0494G001,5246.0,0.0,5280.6236,4004.234429
131E4539G002,1,131E4539G002,0.0,0.0,0.0,0.0
109E9348G007,1,109E9348G007,2453.0,0.0,1410.9656,4938.3796
113T6655G0005,1,113T6655G0005,2910.96,0.0,1674.3841710000002,0.0
108T5416G0001,1,108T5416G0001,12885.0,0.0,7411.451999999999,0.0
109E9348G006,1,109E9348G006,2857.73,0.0,2876.591,3093.45385
141E3649G002,1,141E3649G002,3850.0,0.0,3875.41,0.0
142D4929G0105,1,142D4929G0105,36783.0,0.0,21157.5816,0.0
114T5437G0001,1,114T5437G0001,888.34,0.0,510.97314289999997,0.0
124T3105G0002,1,124T3105G0002,253400.0,0.0,145755.68,0.0
100T6370G011,1,100T6370G011,24847.0,0.0,14291.9944,0.0
102T1663G002,1,102T1663G002,29662.0,0.0,17061.5824,0.0
114T3923G0001,1,114T3923G0001,180883.7,0.0,104044.3042,0.0
118T5870G0001,1,118T5870G0001,139186.0,0.0,80059.7872,0.0
108T2299P001,1,108T2299P001,26485.0,0.0,15234.171999999999,30342.96
118T3539P0001,1,118T3539P0001,56389.0,0.0,32434.9528,0.0
118T3539P0002,1,118T3539P0002,26747.1,0.0,15384.93194,0.0
109T2556P0001,1,109T2556P0001,14060.8525,0.0,8087.802343,0.0
107T0455G0001,1,107T0455G0001,25499.0,0.0,14667.0248,0.0
113T8716P001,1,113T8716P001,24663.0,0.0,14186.1576,0.0
109T2971P0001,1,109T2971P0001,124684.5224,0.0,71718.53731,0.0
112T4640G0001,1,112T4640G0001,1964.61,0.0,1130.043657,0.0
120T7606P0002,1,120T7606P0002,101300.0,0.0,58267.76,0.0
116T7190P0002,1,116T7190P0002,91800.0,0.0,52803.36,0.0
117T5791G0001,1,117T5791G0001,19200.0,0.0,11043.84,0.0
110T7082P0001,1,110T7082P0001,374459.7597,0.0,215389.2538,0.0
113T3065P0001,1,113T3065P0001,261300.0,0.0,150299.76,0.0
121T5860G0001,1,121T5860G0001,233936.0,0.0,134559.9872,0.0
112T4512G0001,1,112T4512G0001,253040.1928,0.0,145548.7189,0.0
113T7206G0001,1,113T7206G0001,73500.0,0.0,42277.2,0.0
114T2777G0001,1,114T2777G0001,234500.0,0.0,134884.4,0.0
113T7695G0001,1,113T7695G0001,46250.0,0.0,26603.0,0.0
117T4567P0001,1,117T4567P0001,132297.01,0.0,76097.24017,0.0
121T7077P0001,1,121T7077P0001,112500.0,0.0,64710.0,0.0
114L2769G0013,1,114L2769G0013,194418.0,0.0,111829.2336,0.0
115T7988P001,1,115T7988P001,239190.0,0.0,137582.08800000002,0.0
227C5789G001,1,227C5789G001,423.84593330000007,0.0,426.4692,0.0
103T4789G001,1,103T4789G001,136700.0,0.0,137602.22,0.0
221A4430P007,1,221A4430P007,45595.0,0.0,45895.927,0.0
132B4056G002,1,132B4056G002,659.36,0.0,379.2638857,0.0
302A1537P007,1,302A1537P007,20930.0,0.0,21057.79667,103110.3679
144E7421G026,1,144E7421G026,5497.8,0.0,3689.390333,55340.8548
144E7421G011,1,144E7421G011,5400.9,0.0,4349.23672,178890.0
144E7421G031,1,144E7421G031,5905.94,0.0,3963.2794670000003,0.0
112L1900G0004,1,112L1900G0004,33821.4,0.0,19454.06926,0.0
214D1621G001,1,214D1621G001,14170.0,0.0,14263.521999999999,14250.584130000001
398A1185G007,1,398A1185G007,0.0,0.0,0.0,18700.18286
117T8917G0001,1,117T8917G0001,13895.0,0.0,7992.404,0.0
122T6468G0001,1,122T6468G0001,80.5,0.0,46.3036,0.0
117E8907G104,1,117E8907G104,20880.4038,0.0,12010.40823,0.0
118T7106G0001,1,118T7106G0001,1882.0,0.0,1082.5264,0.0
114T6340G0001,1,114T6340G0001,1540.07,0.0,885.8482857000001,0.0
122T2517G0001,1,122T2517G0001,909.0,0.0,522.8568,0.0
111T6318G0001,1,111T6318G0001,567.51,0.0,326.43177139999995,0.0
116T9018G0003,1,116T9018G0003,12904.0,0.0,7422.3808,0.0
108T2722G0001,1,108T2722G0001,1194.21,0.0,686.9096,0.0
114T9479G0001,1,114T9479G0001,942.5,0.0,542.126,0.0
110T9061P0001,1,110T9061P0001,17562.8213,0.0,10102.1348,0.0
356A4348P018,1,356A4348P018,11044.3685,0.0,8893.80904,0.0
109L6636G001,1,109L6636G001,961.15,0.0,967.4936,0.0
102T7871G001,1,102T7871G001,87.78,0.0,88.3594,0.0
131E4626G001,1,131E4626G001,119.67,0.0,80.30653333,0.0
398A1185G007,1,398A1185G007,17995.0,0.0,18113.767,18700.18286
398A1185G004,1,398A1185G004,10290.2608,0.0,10358.1765,0.0
106T8098G0002,1,106T8098G0002,837029.5165,0.0,421276.9557,0.0
147E1346G002,1,147E1346G002,464878.855,0.0,374357.6443,0.0
139E6437G001,1,139E6437G001,780417.7363,0.0,628454.7947,0.0
711L2014G005,1,711L2014G005,489811.3706,0.0,246522.0629,0.0
204D4565G050,1,204D4565G050,455367.98299999995,0.0,305582.2744,512994.54
101T1105G001,1,101T1105G001,1523470.0480000002,0.0,1533524.951,0.0
112T3120G0001,1,112T3120G0001,147935.0336,0.0,99274.26987,0.0
131E5277G002,1,131E5277G002,227806.0207,0.0,183447.6324,328352.3905
107T3627G0002,1,107T3627G0002,1302272.024,0.0,873911.3464,0.0
106T8098G0008,1,106T8098G0008,2339556.424,0.0,1177498.748,0.0
144E7435G018,1,144E7435G018,4785673.718,0.0,2408629.582,0.0
314B7168G018,1,314B7168G018,315904.8157,0.0,317989.7875,317484.34
100T3605G0005,1,100T3605G0005,299719.0408,0.0,201131.4577,352535.35
120T8158G0001,1,120T8158G0001,498094.8117,0.0,250691.1187,0.0
314B7168G018,1,314B7168G018,0.0,0.0,0.0,317484.34
146E4033G002,1,146E4033G002,161699.2468,0.0,162766.4618,182040.0584
118T6767G0002,1,118T6767G0002,602668.2156,0.0,303322.9129,0.0
392A5327G003,1,392A5327G003,169310.83,0.0,113618.8543,170428.2815
107T6377G0003,1,107T6377G0003,687113.6595,0.0,461099.0731,0.0
111T9561G0004,1,111T9561G0004,796698.8,0.0,400978.5061,0.0
101T1327G001,1,101T1327G001,95542.4534,0.0,96173.0336,194384.3794
101T1327G003,1,101T1327G003,111815.4602,0.0,112553.4422,132173.8887
120T8161G0001,1,120T8161G0001,300921.41,0.0,151453.7457,0.0
104T5622G0002,1,104T5622G0002,254165.7011,0.0,170562.1299,310361.9139
115T2690G0001,1,115T2690G0001,511830.1946,0.0,257604.137,529015.8686
143E4389G007,1,143E4389G007,251149.6348,0.0,252807.2224,0.0
119E2094G031,1,119E2094G031,81837.6149,0.0,82377.7431,82438.41
118T8344G0004,1,118T8344G0004,484047.5407,0.0,243621.1273,0.0
107T6388G0003,1,107T6388G0003,609870.9509,0.0,306948.0496,0.0
101T2065G001,1,101T2065G001,10247.6826,0.0,8252.253840000001,10766.25333
100T7775G001,1,100T7775G001,945273.7128,0.0,951512.5193,992289.5318
100T7775G001,1,100T7775G001,0.0,0.0,0.0,992289.5318
107T6402G0003,1,107T6402G0003,349818.5878,0.0,176063.6953,0.0
146E5692G001,1,146E5692G001,7879.22,0.0,6344.97832,160602.1047
214D1400G006,1,214D1400G006,2753.77,0.0,2771.9449,0.0
224B9797G012,1,224B9797G012,390.1566667,0.0,392.5883,0.0
214D1278G004,1,214D1278G004,3678.93,0.0,3703.2109,0.0
112E1812G001,1,112E1812G001,1897.3352,0.0,1908.966933,10110.28917
112E1812G044,1,112E1812G044,2067.45,0.0,1189.197257,0.0
114T0883G0001,1,114T0883G0001,4418.52,0.0,2541.532686,0.0
141E7374G003,1,141E7374G003,4294.598,0.0,2470.2528,0.0
119T9593G0001,1,119T9593G0001,24311.0,0.0,13983.6872,0.0
144E8723G007,1,144E8723G007,6954.871,0.0,5600.61856,0.0
144E8723G003,1,144E8723G003,6954.871,0.0,7000.7732,0.0
112E1313G012,1,112E1313G012,24788.2,0.0,24951.8021,10.0
110T4552P024,1,110T4552P024,20829.5945,0.0,11981.18274,0.0
113T5455G0001,1,113T5455G0001,50319.0,0.0,28943.4888,0.0
102T5992P115,1,102T5992P115,27576.3333,0.0,15861.90691,28669.64
110T4315P0001,1,110T4315P0001,31179.0,0.0,17934.1608,32984.1
113T5457G0001,1,113T5457G0001,105617.3681,0.0,60751.11011,0.0
91443538P102,1,91443538P102,4754.21,0.0,2734.6216,0.0
113T9232P002,1,113T9232P002,7100.63,0.0,4084.2824,0.0
110T5180P0001,1,110T5180P0001,21397.8316,0.0,12308.03274,0.0
117T3863P0001,1,117T3863P0001,7765.52,0.0,4466.727086,0.0
112T7022P0106,1,112T7022P0106,8300.0,0.0,4774.16,0.0
124T6923G0001,1,124T6923G0001,4020.0,0.0,2312.304,0.0
117T6469G0001,1,117T6469G0001,6991.6667,0.0,4021.606686,0.0
120T0184P0001,1,120T0184P0001,19250.0,0.0,11072.6,0.0
117T5533P004,1,117T5533P004,22859.0,0.0,13148.4968,0.0
113T8859P0001,1,113T8859P0001,28674.0,0.0,16493.2848,28817.37
117T0977G001,1,117T0977G001,3470.67,0.0,1996.329371,0.0
389A7301P215,1,389A7301P215,17885.0,0.0,18003.041,0.0
372A4840P015,1,372A4840P015,16218.5,0.0,16325.5421,16161.74
372A4840P014,1,372A4840P014,10416.0,0.0,10484.7456,0.0
377A7014P029,1,377A7014P029,13396.0632,0.0,13484.4772,0.0
398A1158P003,1,398A1158P003,20871.0,0.0,21008.7486,20975.36
91206671P102,1,91206671P102,4300.0,0.0,4328.38,4558.4285
108L8258G001,1,108L8258G001,0.0,0.0,0.0,1.0
342A1584P007,1,342A1584P007,5613.906667,0.0,5647.889133,6451.563945
362A3045P021,1,362A3045P021,1268.6238,0.0,1276.9967,0.0
362A1697G001,1,362A1697G001,7110.6,0.0,7157.53,0.0
118T2022G001,1,118T2022G001,5628.66,0.0,3237.605257,0.0
117T5437P001,1,117T5437P001,5626.25,0.0,3236.219029,0.0
118T2011P001,1,118T2011P001,523.38,0.0,301.04817139999994,0.0
IS200JPDLG1A,1,IS200JPDLG1A,34.5953,0.0,34.8236,176.9227131
IS420UCSBH4A,1,IS420UCSBH4A,1031.9223,0.0,1038.733,1395.8444359999999
IS420UCSBH4A,1,IS420UCSBH4A,1031.9223,0.0,259.68325,1395.8444359999999
259B2464PK001,1,259B2464PK001,14360.7845,0.0,8260.323257,0.0
259B2442G01,1,259B2442G01,43.6422,0.0,43.92543333,761.4418836
336A4937RDG010,1,336A4937RDG010,3.5839999999999996,0.0,3.6056,3.995
336A4937BUG036,1,336A4937BUG036,14.4054,0.0,14.5005,75.47925
336A4940DTP10BL,1,336A4940DTP10BL,5.566133333,0.0,5.601866667,17.02300008
336A4937BUG010,1,336A4937BUG010,4.583333333,0.0,4.611566667,3.61
114T0954G0001,1,114T0954G0001,2972.0,0.0,1709.4944,0.0
100T2215G001,1,100T2215G001,27323.0,0.0,15716.1896,0.0
249A8025P010,1,249A8025P010,17150.0,0.0,17263.19,19019.63
352A6905P002,1,352A6905P002,10998.0,0.0,11070.5868,5526.995
100T3904P001,1,100T3904P001,15345.5,0.0,15446.7803,0.0
114T8044G001,1,114T8044G001,6121.486999999999,0.0,4929.511039999999,87077.9
117E8205G008,1,117E8205G008,0.0,0.0,0.0,62276.51278
146E3629G007,1,146E3629G007,3511.14,0.0,2827.4508,35203.90833
117E8205G008,1,117E8205G008,5075.3741,0.0,4087.0972799999995,62276.51278
100T1657G015,1,100T1657G015,1335.4118,0.0,896.1503332999998,0.0
100T1657G008,1,100T1657G008,1251.2958,0.0,1007.64352,19869.0
144E7802G005,1,144E7802G005,2996.97,0.0,2011.1666670000002,0.0
100T1657G003,1,100T1657G003,1281.0952,0.0,1031.64032,28696.25
113T1575G0001,1,113T1575G0001,7940.2052,0.0,5328.407067,231882.0
146E3125G028,1,146E3125G028,32830.0,0.0,26437.3424,329941.5
101T5904G002,1,101T5904G002,4189.11,0.0,3373.4064799999996,0.0
146E3629G002,1,146E3629G002,3235.245,0.0,3256.5976,32565.9762
100T1657G008,1,100T1657G008,0.0,0.0,0.0,19869.0
144E7802G005,1,144E7802G005,0.0,0.0,0.0,0.0
100T1657G003,1,100T1657G003,0.0,0.0,0.0,28696.25
116T3074G0025,1,116T3074G0025,1408607.804,0.0,708952.3075,0.0
111T3375G0007,1,111T3375G0007,25128.4236,0.0,16862.84747,0.0
114T3162G0004,1,114T3162G0004,1491202.246,0.0,750522.0905,0.0
115T6696G0025,1,115T6696G0025,1282735.02,0.0,645600.5354,9520500.72
115T6696G0022,1,115T6696G0022,1213611.831,0.0,610810.8345,0.0
114T3162G0012,1,114T3162G0012,1491202.246,0.0,1000696.1209999999,0.0
147E2687G010,1,147E2687G010,423052.0736,0.0,212922.1087,0.0
114T3162G0016,1,114T3162G0016,1491202.246,0.0,1200835.345,0.0
107T7793G0001,1,107T7793G0001,29544.0,0.0,19825.9936,0.0
115T7021G0001,1,115T7021G0001,1189920.148,0.0,798515.7471,0.0
141E7381G007,1,141E7381G007,46644.9491,0.0,37562.24464,18.0
112L1277G0081,1,112L1277G0081,24281.4,0.0,13966.661259999999,0.0
121T4123P001,1,121T4123P001,26397.0,0.0,15183.5544,0.0
118T7626P0001,1,118T7626P0001,4007.85,0.0,2305.315314,0.0
119E8470G002,1,119E8470G002,916.0,0.0,921.5656,0.0
219B6374G002,1,219B6374G002,150.0,0.0,150.75,1281.729435
219B6374G001,1,219B6374G001,95.0,0.0,95.475,3814.8115369999996
216B6355G002,1,216B6355G002,1102.25,0.0,634.0142286,0.0
121T8950G0001,1,121T8950G0001,27040.0,0.0,15553.408000000001,0.0
108T3278P0002,1,108T3278P0002,60470.1672,0.0,34782.44017,0.0
113T1796G0001,1,113T1796G0001,850.85,0.0,489.4089143,0.0
110T3427G0001,1,110T3427G0001,7472.9703,0.0,4298.452514,0.0
106T8783G0001,1,106T8783G0001,6065.0,0.0,3488.5879999999997,0.0
108T3278P0001,1,108T3278P0001,11895.7706,0.0,6842.447256999999,0.0
118T1454G0001,1,118T1454G0001,36121.25,0.0,20776.943030000002,0.0
219B6374G002,1,219B6374G002,75.0,0.0,75.495,1281.729435
207D7308P001,1,207D7308P001,9516.6165,0.0,9579.4261,0.0
219B6374G001,1,219B6374G001,302.9,0.0,304.8991,3814.8115369999996
186C1442G003,1,186C1442G003,3948.23,0.0,3974.2883,0.0
105T6357G0001,1,105T6357G0001,1136.17,0.0,914.9349599999999,0.0
133E8555G001,1,133E8555G001,2039.03,0.0,1368.325067,1.0
357A1826G049,1,357A1826G049,2074.66,0.0,2088.3528,0.0
357A1826G043,1,357A1826G043,1597.0,0.0,1607.5402,0.0
357A1826G030,1,357A1826G030,6582.0,0.0,6625.4412,0.0
357A1826G018,1,357A1826G018,3996.1,0.0,4022.4743,0.0
357A1826G030,1,357A1826G030,4137.9181,0.0,4158.6077,0.0
357A1826G018,1,357A1826G018,2025.19,0.0,2035.316,0.0
357A1826G043,1,357A1826G043,1920.45,0.0,1930.0523,0.0
379A8299P102,1,379A8299P102,4863.92,0.0,3264.0146,2902.36765
368A2195P001,1,368A2195P001,13647.746669999999,0.0,13731.94553,7703.006633
109T4579G0001,1,109T4579G0001,74300.0,0.0,42737.36,0.0
117E8212G002,1,117E8212G002,47500.0,0.0,27322.0,0.0
807L9018G001,1,807L9018G001,33904.62,0.0,19501.93743,0.0
113T1630G0001,1,113T1630G0001,76000.0,0.0,43715.2,0.0
811L1393G007,1,811L1393G007,26783.15,0.0,15405.66789,0.0
101T9649G001,1,101T9649G001,87915.03,0.0,50568.72526,0.0
204D3242G003,1,204D3242G003,45433.0,0.0,45732.8578,420659.835
101T5626G001,1,101T5626G001,57500.0,0.0,57879.5,0.0
100T1168G001,1,100T1168G001,112913.2418,0.0,113658.4692,0.0
141E8413G006,1,141E8413G006,49570.9129,0.0,39918.4648,0.0
143E3873G001,1,143E3873G001,34438.45,0.0,34665.7438,1.05
204D3242G003,1,204D3242G003,0.0,0.0,0.0,420659.835
227B6614P001,1,227B6614P001,2225.0,0.0,2236.125,0.0
118T5868P0001,1,118T5868P0001,116462.89,0.0,66989.45434,0.0
227B6614P001,1,227B6614P001,6772.33,0.0,6817.0274,0.0
