tParent,ebomL1,itemMaterialCost,bomQty,totalCost
367A7144G015,100T3075G002,307.844666664,124.0,389.8637333199999
367A7144G015,108L1868G001,113536.0,4.0,113536.0
367A7144G015,114T0954G0001,7089.317800000001,6.0,8234.6356
367A7144G016,114T0954G0001,21267.95339999999,18.0,24703.906800000004
367A7144G016,141E8399G001,175212.5943999961,528.0,189639.54026665597
367A7144G018,119T5347G0001,21672.965933332,76.5,23133.0611333165
367A7147G003,146E2580G014,19648.409199999995,66.0,20731.248800002002
367A7147G006,112T8819P001,378.04,4.0,378.04
367A7147G006,138E5114G001,17281.856699999997,447.0,28194.2467
367A7147G006,139E6258G001,878.15,15.0,878.15
367A7147G006,196D7620G003,46414.29316666498,315.0,48180.54650001499
367A7147G006,224B9190G001,15.833333334999999,25.0,63.333333339999996
367A7147G007,116T7190P0001,171000.0,3.0,171000.0
367A7147G007,116T7190P0002,275400.0,3.0,275400.0
367A7147G007,219B6374G002,1564.5122999999999,129.0,13039.5123
367A7158G002,241C2820G002,62315.50819999998,1632.0,126310.46133333002
367A7159G001,108L4955G001,6483.333333334,10.0,9973.333333335999
367A7160G004,109T8504G0001,532030.3417,831.1289999999999,626696.7951000001
367A7160G004,144E8823G005,943511.623733333,402.0,1840498.398833272
367A7160G004,218D8656P001,5200.0,2.0,5200.0
367A7160G005,101T6894G010,1826223.7509000003,778.0,3513556.3587000007
367A7160G005,109T8510G0004,624270.3063999997,783.0,658852.7935666731
367A7160G005,109T8513G0008,774757.5527333342,746.0,1464878.9164666838
367A7160G005,144E8823G005,943511.623733333,402.0,1840498.398833272
367A7161G003,244C3580G001,317.84999999999997,18.0,321.50999999999993
367A7166G005,146E2580G001,39096.26833333201,76.0,41815.712866668
367A7166G005,204D3242G003,2142348.756079971,2926.0,2144614.528399977
367A7166G006,146E2580G001,19548.134166665997,38.0,20907.856433334
367A7166G006,204D3242G003,2142348.756079971,2926.0,2144614.528399977
367A7166G007,146E2580G001,19548.134166665997,38.0,20907.856433334
367A7166G007,204D3242G003,1071174.3780399952,1463.0,1072307.2642000006
367A7166G008,146E2580G001,19548.134166665997,38.0,20907.856433334
367A7166G008,204D3242G003,1071174.3780399952,1463.0,1072307.2642000006
367A7166G011,112T9733G0001,3462.245999999999,891.088,4115.112666663998
367A7166G011,115T7287G0001,1701.78,1.0,1701.78
367A7167G003,115T2690G0001,2105242.4691999997,3564.384,2124816.568000001
367A7167G003,115T2726G0001,1288137.3447999998,1264.0,1296063.5468
367A7167G003,115T6696G0016,4610411.645500005,6982.950000000001,8335938.594099828
367A7167G004,115T2690G0001,1052621.2346,1782.192,1062408.284
367A7167G004,115T2726G0001,644068.6724,632.0,648031.7734
367A7167G004,115T6696G0016,1536803.8818333359,2327.65,2778646.1980332774
367A7167G005,115T2690G0002,2631836.5039999997,3995.4800000000014,2656581.4500000007
367A7167G005,118T4972G0001,19753.706566668,4953.0,24905.152966679998
367A7167G005,118T8344G0004,2910472.1938333334,5430.500000000011,2971839.899833325
367A7167G005,123T3124G0001,919.9635733329997,581.0,1117.7880199959998
367A7167G005,231D2651G003,113418.73966666998,855.0,127482.81933335002
367A7168G002,114T5502P0001,38600.0,1.0,38600.0
367A7168G003,114T5502P0001,38600.0,1.0,38600.0
367A7168G004,114T5502P0001,38600.0,1.0,38600.0
367A7171G001,119E9545G017,4078434.933000007,4590.75,6909933.744900265
367A7171G002,109L5038G001,35676.0,4.0,35676.0
367A7171G002,119E9545G017,1359478.3109999988,1530.25,2303311.2483000867
367A7172G001,91026620G019WOB,1011122.4432,4.0,1011122.4432
367A7172G001,91116715G026WOB,2733741.4356,8.0,2733741.4356
367A7173G002,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A7173G002,108L4955G001,6483.333333334,10.0,9973.333333335999
367A7173G002,143E4458G005,55487.052733334014,2650.0012799999995,188344.85774457466
367A7173G003,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A7173G003,108L4955G001,6483.333333334,10.0,9973.333333335999
367A7173G003,143E4458G005,55487.052733334014,2650.0012799999995,188344.85774457466
367A7173G004,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A7173G004,143E4458G005,55487.052733334014,2650.0012799999995,188344.85774457466
367A7173G006,111L4183G001,50328.25,5.0,50328.25
367A7173G006,146E6501G001,101.71666666700001,10.0,131.460000001
367A7173G008,100T1067G005,350151.07293333183,1829.1769999999997,606919.4014000002
367A7174G003,116E4411G011,111646.33669999795,237.0,114182.00889999898
367A7181G004,143E4239G003,4223.752733334,770.0,10016.072266667996
367A7185G002,131E4974G004,4311.037466666001,460.0,21537.058799887996
367A7185G003,100T4144G002,1677.2159999999997,1653.0,2367.0000004500002
367A7185G003,108L4955G001,9725.000000001,15.0,14960.000000004
367A7185G003,121T0046G0002,115561.1893000021,4092.0,145650.08800000214
367A7186G001,102T7871G001,263.34000000000003,6.0,263.34000000000003
367A7186G001,107L5250G001,2001.9291000000007,270.0,3631.283600013001
367A7186G001,146E2580G014,58945.22760000004,198.0,62193.74640000599
367A7186G001,357A1826G049,9607.229299998005,558.0,13745.152200131997
367A7186G003,102T7871G001,175.56,4.0,175.56
367A7186G003,107L5250G001,667.3096999999999,90.0,1210.4278666709997
367A7186G003,108L3619G111,20450.0,3.0,20450.0
367A7186G003,108T4322G0001,8204.398266666001,8418.0,13418.261199999999
367A7186G003,110T0114P0001,6255.0,1.0,6255.0
367A7186G003,111T6318G0001,1257.7158000000004,394.0,1992.9426000020003
367A7186G003,146E2580G014,39296.81840000001,132.0,41462.497600004
367A7186G003,356B2202G017,98333.201399998,995.74,200325.492800002
367A7186G003,357A1826G049,6404.819533331998,372.0,9163.434800087996
367A7190G001,119E2094G031,1213004.6371333348,4312.42,1723506.1839332192
367A7190G001,143E5244G004,440058.5656000077,1680.0,457461.81253326376
367A7190G001,144E8723G003,36279.39140000097,195.0,225125.17379999705
367A7190G001,146E3120G001,280953.09013333585,592.0,289787.95626668754
367A7190G001,321C1028G002,96662.27416666893,2504.0,732058.2667666618
367A7190G002,119E2094G031,1039718.2604000012,3696.3599999999997,1477291.0147999022
367A7190G002,143E5244G004,385051.2449000068,1470.0,400279.08596660587
367A7190G002,144E8723G003,48372.52186666796,260.0,300166.89839999593
367A7190G002,146E3120G001,245833.9538666686,518.0,253564.46173335193
367A7190G002,321C1028G002,86294.16643333499,3129.0,654232.5812333247
367A7190G005,110T9612P0001,1195.84,1.0,1195.84
367A7193G003,111L4970G001,453533.2497,45.0,453533.2497
367A7203G002,101T9158G002,804330.0689000039,2087.94,1208716.5968420845
367A7203G002,102T8803G002,796108.657100001,1356.0,1342179.8158000284
367A7203G002,314B7170G025,659768.8903000023,1665.0,1318077.4682001837
367A7204G004,107T6377G0003,2821740.1626666686,2332.0,3315889.522800132
367A7204G004,107T6388G0001,4803317.284799995,3700.0,4852667.789066639
367A7205G003,116E4414G007,231635.8861666699,200.0,236624.08600000985
367A7207G002,100T1511G001,12446.794419999005,1071.0,13430.899099998
367A7207G002,107T6985P0003,0.0,4.0,0.0
367A7207G002,108T6921G0001,104509.10709996235,33598.871999999945,119841.6864999235
367A7207G002,108T6939G0001,32087.297333336006,98.0,32753.893333346008
367A7207G002,196D7620G001,8057.602800001,45.0,8390.900800006
367A7207G002,354A1513P172,2096.0,4.0,4192.0
367A7207G003,108T5416G0001,79116.74440000195,2352.0,96486.75200000417
367A7207G003,143E3873G001,278561.432,416.0,281496.8858667202
367A7207G003,219B6374G002,3129.0246,258.0,26079.0246
367A7208G002,103T3696G0001,360.3112000000001,118.0,382.82786666800007
367A7211G001,116E4414G007,92654.35446666798,80.0,94649.63440000398
367A7211G001,224B9190G001,6.333333334,10.0,25.333333336
367A7211G001,324A3989G002,160573.16033333397,2429.0000200000004,204510.0125638799
367A7211G002,116E4414G007,46327.177233334,40.0,47324.817200002
367A7211G002,224B9190G001,3.166666667,5.0,12.666666668
367A7211G002,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A7211G003,116E4414G007,46327.177233334,40.0,47324.817200002
367A7211G003,197C3666G004,14052.569399999998,59.0,19382.612166656996
367A7211G003,224B9190G001,3.166666667,5.0,12.666666668
367A7211G004,116E4414G007,92654.35446666798,80.0,94649.63440000398
367A7211G004,197C3666G004,14052.569399999998,59.0,19382.612166656996
367A7211G004,224B9190G001,6.333333334,10.0,25.333333336
367A7211G004,324A3989G002,160573.16033333397,2429.0000200000004,204510.0125638799
367A7211G008,116E4414G007,92654.35446666798,80.0,94649.63440000398
367A7211G008,224B9190G001,6.333333334,10.0,25.333333336
367A7211G008,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A7211G009,116E4414G007,92654.35446666798,80.0,94649.63440000398
367A7211G009,224B9190G001,6.333333334,10.0,25.333333336
367A7211G010,116E4414G007,185308.70893333587,160.0,189299.26880000785
367A7211G010,224B9190G001,12.666666668,20.0,50.666666672
367A7211G010,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A7213G003,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A7213G003,102T8803G002,530739.1047333342,904.0,894786.543866686
367A7213G003,314B7170G025,439845.926866668,1110.0,878718.3121334561
367A7213G004,368A2195P006,47576.97,1.0,47576.97
367A7222G001,372A4839P216,226992.0,6.0,226992.0
367A7227G003,811L1393G007,225043.25649999597,154.50003,225870.69259997705
367A7230G002,100T0494G001,17405.64,27.0,19073.28
367A7230G002,100T3311G001,1411.7159999999997,1656.0,2101.5000004500002
367A7231G002,100T4144G002,1677.2159999999997,1653.0,2367.0000004500002
367A7231G002,100T5950G003,540649.2264999959,7933.765500000008,1394496.5100999828
367A7231G002,108L4955G001,9725.000000001,15.0,14960.000000004
367A7231G002,137E2531G003,1367304.6775999954,2978.6433600000382,1585354.5126998082
367A7231G002,214D1621G001,93449.968600002,408.0,103535.28640000806
367A7231G003,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A7231G003,108L4955G001,6483.333333334,10.0,9973.333333335999
367A7234G001,106T8783G0001,122752.21470000331,7603.11,163337.04010814393
367A7234G010,106T8783G0001,68195.67483333501,4223.95,90742.80006008002
367A7234G010,118T5815G0001,1204449.6869333398,40041.84,1474881.9946663177
367A7234G010,118T6673G0001,17523.3332,4560.0,225137.3899999999
367A7234G010,119T0270G0001,24332.82839999999,32.0,24332.82839999999
367A7234G010,119T4511G0001,2450478.5486000036,474.0009600000003,2521289.9567000093
367A7234G010,372A5868G021,34961.157066668005,19572.0,49057.02106670398
367A7235G003,100T3311G001,1411.7159999999997,1656.0,2101.5000004500002
367A7235G006,146E4124G002,40424.28213333395,1744.0,71736.24853333399
367A7235G006,ENC1537,2162.413333334,2.0,2162.413333334
367A7235G007,119T0270G0002,322675.36320000025,128.0,988531.3631999996
367A7235G007,119T5347G0001,151710.76153332405,535.5,161931.42793321545
367A7235G007,188D9489G017,120377.34433333021,300.0,152213.2286666602
367A7235G007,244C3580G001,5721.29999999999,324.0,5787.180000000004
367A7236G001,104T8619G001,2425.194413332,1830.0,4414.089826732003
367A7236G002,104T8619G001,3637.791619998001,2745.0,6621.134740098005
367A7236G006,108L4955G001,12966.666666668,20.0,19946.666666671998
367A7236G006,110T1272G0001,545.706666666,14.0,1637.1199999980001
367A7236G006,121T0046G0002,77040.79286666807,2728.0,97100.05866666806
367A7236G006,241C2882G014,68509.20066666804,3388.0,116446.87106666795
367A7236G007,108L4955G001,3241.666666667,5.0,4986.666666667999
367A7236G007,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A7242G001,100T4144G002,559.072,551.0,789.00000015
367A7242G001,108L4955G001,6483.333333334,10.0,9973.333333335999
367A7245G004,314B7170G025,879691.8537333364,2220.0,1757436.6242669118
367A7245G005,314B7170G025,1319537.7806000032,3330.0,2636154.9364003683
367A7245G006,314B7170G025,219922.963433334,555.0,439359.15606672806
367A7248G001,143E4239G003,4223.752733334,770.0,10016.072266667996
367A7248G002,143E4239G003,4223.752733334,770.0,10016.072266667996
367A7251G001,100T0494G001,11603.76,18.0,12715.52
367A7251G001,100T3311G001,941.144,1104.0,1401.0000003
367A7251G005,111T4280G0001,36184.681299995034,8625.565,53591.52253330705
367A7251G006,111T6677G0001,36184.681299995034,8625.565,53591.52253330705
367A7251G007,111T6678G0001,36184.681299995034,8625.565,53591.52253330705
367A7251G011,100T3311G001,3764.576000000001,4416.0,5604.000001199999
367A7251G011,108L9107G001,183030.03999999576,228.0,188508.360000036
367A7257G005,111T4076P0001,1385.41,1.0,1385.41
367A7259G001,108L4955G001,16208.333333335,25.0,24933.33333334
367A7259G001,109L5279G001,789245.931833335,1105.0,974835.73633334
367A7259G001,241C2882G014,85636.50083333503,4235.0,145558.58883333503
367A7260G001,372A4432G004,2403469.7310666684,1612.0,3465818.5070669125
367A7261G003,204D4565G025,2535191.387466671,6126.641999999996,2897569.667319966
367A7262G006,101T1327G001,202599.164400002,600.0,432472.366800062
367A7262G006,105T6846G0002,94.19646666700001,37.0,957.9746666679999
367A7263G002,101T0928G007,80765.37150000001,2541.0,93877.62429998699
367A7263G002,115T9778G0001,150428.35770000008,574.92,153449.18309999703
367A7263G002,116T3757G0001,119833.644099999,2793.0,144600.46539999597
367A7263G002,116T7624G0001,74888.48901999606,1356.0,80171.88399998395
367A7263G002,116T7883G0001,154941.0,12.0,154941.0
367A7263G002,116T8147G0001,12045.478300002009,1146.0,23219.297700009003
367A7263G002,117T0069G0001,102863.84740000189,7671.0,244178.059200021
367A7263G002,118T1640P001,1149.18,3.0,1149.18
367A7263G002,158T7021G0001,17071.199999999997,3.0,17071.199999999997
367A7263G002,813L2181G084,6533.610499997995,600.0,22410.523500003008
367A7263G003,320B7487G004,156460.0405333439,444.00127999999995,139090.11811843197
367A7264G001,231D2791G001,30423.406666666,34.0,31336.460000006
367A7264G005,231D2791G001,45635.109999999,51.0,47004.690000008995
367A7264G012,100T7775G001,2929678.040599998,927.0,5684831.778999815
367A7264G012,101T6894G010,18262237.508999966,7780.0,35135563.58699998
367A7264G012,103T9071G0001,724462.0966666822,4700.0,1156768.0325009623
367A7264G012,109T8510G0004,6242703.064000042,7830.0,6588527.935666716
367A7264G012,109T8513G0008,1549515.105466667,1492.0,2929757.8329333668
367A7264G012,144E8823G005,9435116.237333331,4020.0,18404983.988332722
367A7264G013,101T6894G010,10957342.505400013,4668.0,21081338.152199987
367A7264G013,103T9071G0001,434677.25800001266,2820.0,694060.8195005802
367A7264G013,109T8510G0004,3745621.838399998,4698.0,3953116.761400041
367A7264G013,109T8513G0008,4648545.316400003,4476.0,8789273.49880011
367A7264G013,144E8823G005,5661069.742399999,2412.0,11042990.392999634
367A7266G004,100T6370G005,28901.9684,1110.00016,39093.594099979004
367A7266G007,109T4375G0001,131058.46149999998,25.0,131058.46149999998
367A7266G007,115T2690G0002,2631836.5039999997,3995.4800000000014,2656581.4500000007
367A7266G007,231D2651G003,113418.73966666998,855.0,127482.81933335002
367A7266G008,109T4375G0001,26211.692300000002,5.0,26211.692300000002
367A7266G008,115T2690G0002,526367.3008000001,799.096,531316.29
367A7266G008,118T8344G0004,582094.4387666658,1086.0999999999995,594367.9799666662
367A7266G008,231D2651G003,22683.747933334,171.0,25496.56386667
367A7266G009,109T4375G0001,26211.692300000002,5.0,26211.692300000002
367A7266G009,115T2690G0002,526367.3008000001,799.096,531316.29
367A7266G009,118T8344G0004,582094.4387666658,1086.0999999999995,594367.9799666662
367A7266G009,231D2651G003,22683.747933334,171.0,25496.56386667
367A7267G001,131E4611G001,3327.3522,263.0,3899.402000005
367A7267G001,131E4626G001,154.504933333,71.0,206.83319997799998
367A7267G001,241C2820G001,82363.50820000001,1632.0,146358.46133333005
367A7267G001,801L0191G050,61595.46306666997,114.00031999999999,61731.280400004
367A7267G002,100T8757G001,47860.518466667,111.1302,69508.232900001
367A7267G002,138E6003G001,249034.664899997,616.28866,286304.5605332749
367A7267G004,352A6905P002,10998.0,1.0,10998.0
367A7267G006,141E3649G002,20863.63233333,1435.0,28627.32333336001
367A7269G004,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A7269G004,102T8803G002,530739.1047333342,904.0,894786.543866686
367A7269G004,314B7170G025,439845.926866668,1110.0,878718.3121334561
367A7271G001,241C2820G002,31157.754099999995,816.0,63155.23066666498
367A7273G002,116T7247P001,20652.23,1.0,20652.23
367A7273G002A,116T7247P001,20652.23,1.0,20652.23
367A7274G002,108T8051G0001,11636.0164,42.0,11806.9444
367A7274G002,109E9348G006,10795.591866666002,42.0,16544.050933332
367A7274G002,109T2825G0001,607856.9640000019,168.0,702142.740400004
367A7274G002,109T2971P0001,249369.0448,2.0,249369.0448
367A7274G002,109T3680P001,119000.0,2.0,119000.0
367A7274G002,109T4316G0001,3340.5977333319997,1567.0,4592.062466658001
367A7274G002,109T7538P001,31802.0,2.0,31802.0
367A7274G002,109T8210G0001,200.56,32.0,3008.4
367A7274G002,110T0114P0001,12510.0,2.0,12510.0
367A7274G002,144E7802G005,10945.823133334,232.0,67326.07306666998
367A7274G002,144E8723G016,24186.260933334,150.0,150083.449199998
367A7274G002,146E2580G014,39296.81840000001,132.0,41462.497600004
367A7274G002,321C1028G002,21954.144399999994,1706.0,167152.13359999406
367A7274G002,357A1826G050,9727.894533334005,440.0,16857.299733428
367A7274G002,389A6686P213,41252.0,2.0,41252.0
367A7274G002,813L2181G065,1695.5634666660003,232.0,3260.608733336
367A7274G004,108T8051G0001,5818.008199999999,21.0,5903.472199999999
367A7274G004,109T2716P005,22725.0,6.0,45450.0
367A7274G004,109T2825G0001,607856.9640000019,168.0,702142.740400004
367A7274G004,109T2971P0001,374053.5672,3.0,374053.5672
367A7274G004,109T4316G0001,5010.896599997998,2350.5,6888.093699987001
367A7274G004,109T7538P001,47703.0,3.0,47703.0
367A7274G004,109T8210G0001,300.84000000000003,48.0,4512.6
367A7274G004,110T0114P0001,12510.0,2.0,12510.0
367A7274G004,112T2858P0001,155000.0,2.0,155000.0
367A7274G004,144E7802G005,10945.823133334,232.0,67326.07306666998
367A7274G004,144E8723G016,24186.260933334,150.0,150083.449199998
367A7274G004,146E2580G014,58945.22760000004,198.0,62193.74640000599
367A7274G004,357A1826G050,14591.841800001006,660.0,25285.94960014202
367A7274G004,389A6686P213,61878.0,3.0,61878.0
367A7274G004,813L2181G065,2543.345199999001,348.0,4890.913100004002
367A7274G005,108T8051G0001,5818.008199999999,21.0,5903.472199999999
367A7274G005,109T2716P005,15150.0,4.0,30300.0
367A7274G005,109T2825G0001,303928.482000001,84.0,351071.370200002
367A7274G005,109T2971P0001,249369.0448,2.0,249369.0448
367A7274G005,109T3680P001,59500.0,1.0,59500.0
367A7274G005,109T4316G0001,3340.5977333319997,1567.0,4592.062466658001
367A7274G005,109T7538P001,31802.0,2.0,31802.0
367A7274G005,109T8210G0001,200.56,32.0,3008.4
367A7274G005,110T0114P0001,6255.0,1.0,6255.0
367A7274G005,144E7802G005,5472.911566666999,116.0,33663.03653333499
367A7274G005,144E8723G016,12093.130466666998,75.0,75041.72459999904
367A7274G005,146E2580G014,39296.81840000001,132.0,41462.497600004
367A7274G005,357A1826G050,9727.894533334005,440.0,16857.299733428
367A7274G005,389A6686P213,41252.0,2.0,41252.0
367A7274G005,813L2181G065,1695.5634666660003,232.0,3260.608733336
367A7277G005,104T4955G001,157047.6450333309,3207.573990000002,324001.1557333307
367A7277G005,106T3531G0001,411826.96783333074,3207.573990000002,578780.4785333308
367A7277G005,204D4565G050,2376047.62113334,6338.641999999996,2722469.255320015
367A7279G002,101T1327G001,303898.74660000304,900.0,648708.5502000931
367A7279G003,101T1327G001,303898.74660000304,900.0,648708.5502000931
367A7279G003,101T2065G001,60605.66739999899,720.2727,99238.51269999894
367A7279G003,101T2521G001,33508.839399998986,588.22218,35225.542999998
367A7279G004,101T1327G001,202599.164400002,600.0,432472.366800062
367A7279G004,101T2065G001,40403.77826666599,480.18179999999995,66159.008466666
367A7279G004,101T2521G001,22339.226266665995,392.14812,23483.695333331998
367A7279G004,119E2094G035,167832.19706666598,564.06,192852.236733301
367A7281G002,110T5364G007,33426.869666667,39.0,45318.105366668
367A7281G002,116T3478G0001,13522.737499998997,5788.5869999999995,18814.668866658998
367A7281G003,109T8510G0004,4369892.144800031,5481.0,4611969.554966702
367A7282G001,91026620G019WOB,252780.6108,1.0,252780.6108
367A7282G001,91116715G026WOB,683435.3589,2.0,683435.3589
367A7284G001,101T1327G001,101299.58220000101,300.0,216236.18340003098
367A7284G001,101T2065G001,20201.889133333,240.09089999999998,33079.504233333006
367A7284G001,101T2521G001,11169.613133333,196.07406,11741.847666665999
367A7285G001,101T4533G001,19499.921093331996,3584.0,22424.73466665199
367A7285G001,106T0558G0001,25736.501146659986,3936.0,29204.48978722401
367A7285G001,108T4322G0001,8204.398266666001,8418.0,13418.261199999999
367A7285G001,146E2580G014,78593.63680000005,264.0,82924.99520000801
367A7285G001,357A1826G043,17702.922133335993,736.0,22040.596000200036
367A7285G002,101T4533G001,9749.96054666601,1792.0,11212.36733332601
367A7285G002,106T0558G0001,12868.250573330006,1968.0,14602.244893612013
367A7285G002,108T4322G0001,4102.199133333,4209.0,6709.1306
367A7285G002,146E2580G014,39296.81840000001,132.0,41462.497600004
367A7285G002,357A1826G049,6404.819533331998,372.0,9163.434800087996
367A7286G001,108L8838G001,51626.501100003006,1509.0,54131.62610000401
367A7286G001,137E2242G002,43766.555600004,1023.0,108780.99550001703
367A7287G001,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A7288G001,106T7717G001,94257.78706666808,3026.0,115627.21559996397
367A7288G002,106T7717G001,141386.6806000018,4539.0,173440.82339994606
367A7288G003,106T7717G001,94257.78706666808,3026.0,115627.21559996397
367A7288G008,111L4970G001,151177.7499,15.0,151177.7499
367A7288G008,146E6501G001,305.1500000009999,30.0,394.380000003
367A7288G009,111L4970G001,50392.5833,5.0,50392.5833
367A7288G009,116E5252G008,501505.98453333287,740.0,517238.3135000121
367A7288G009,143E4615G007,662116.9201333326,1003.0,902335.5453666736
367A7288G009,146E1405G002,22289.751200000002,169.27600000000007,23794.865799989
367A7288G009,231D2651G003,22683.747933334,171.0,25496.56386667
367A7288G010,111L4970G001,100785.1666,10.0,100785.1666
367A7288G010,146E6501G001,203.433333334,20.0,262.920000002
367A7288G011,111L4970G001,100785.1666,10.0,100785.1666
367A7288G011,146E6501G001,203.433333334,20.0,262.920000002
367A7288G012,143E4615G007,662116.9201333326,1003.0,902335.5453666736
367A7288G012,231D2651G003,22683.747933334,171.0,25496.56386667
367A7291G002,101T4422G004,21848.416799999995,846.0,57809.167733328984
367A7291G002,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A7291G002,102T8803G002,530739.1047333342,904.0,894786.543866686
367A7291G002,104T8936P0107,4714.22,2.0,4714.22
367A7291G002,107T5269G002,8049.304633333,63.0,61150.40463333299
367A7291G002,114T3792G0001,808.524340001,1747.0,3033.3676669399983
367A7291G002,131E4436G0008,13839.608733331997,272.94,109073.22200000806
367A7291G002,158T7013G0001,12259.0,1.0,12259.0
367A7291G002,302A1537P007,20930.0,1.0,20930.0
367A7291G002,314B7170G025,439845.926866668,1110.0,878718.3121334561
367A7291G003,143E3937G001,215.011500001,360.0,2209.576533343
367A7299G002,100T4149G003,153075.630666666,392.6163,153163.441099998
367A7299G002,103T4560G0001,13381.624066667002,346.0,18845.707699998995
367A7299G002,108L8838G001,17208.833700001003,503.0,18043.875366668
367A7299G002,109L5279G001,157849.18636666698,221.0,194967.147266668
367A7299G002,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A7299G003,103T4560G0001,26763.248133333997,692.0,37691.415399998004
367A7299G003,108L8838G001,51626.501100003006,1509.0,54131.62610000401
367A7299G003,109L5279G001,473547.559100001,663.0,584901.4418000041
367A7299G003,111L4970G001,151177.7499,15.0,151177.7499
367A7299G003,137E2242G002,29177.703733336,682.0,72520.66366667801
367A7299G003,146E6501G001,305.1500000009999,30.0,394.380000003
367A7299G003,241C2882G014,51381.90050000098,2541.0,87335.15330000098
367A7299G008,100T4149G003,306151.261333332,785.2326,306326.882199996
367A7308G001,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A7308G002,106T8098G0001,216959.40836666798,2652.588499999999,455757.2187666818
367A7308G002,106T8098G0002,2909670.636100001,2778.3499999999995,3247212.4618225405
367A7308G002,106T8098G0004,4526495.951866665,3235.351519999998,3366641.772490439
367A7308G002,141E8413G006,53147.489600001005,203.0,54936.844299984004
367A7308G002,372A4432G004,600867.4327666671,402.00008,547284.824793736
367A7308G002,392A5327G001,581875.744533333,389.0,586150.220733334
367A7308G002,392A5327G003,575309.099899999,388.0,579442.411599998
367A7308G003,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A7308G006,231D2651G003,136102.487600004,1026.0,152979.38320002003
367A7308G006,354A1513P172,2096.0,4.0,4192.0
367A7308G009,231D2651G003,113418.73966666998,855.0,127482.81933335002
367A7308G009,354A1513P172,5240.0,10.0,10480.0
367A7308G010,231D2651G003,22683.747933334,171.0,25496.56386667
367A7308G010,354A1513P172,1048.0,2.0,2096.0
367A7309G001,101T0928G001,194900.2087999999,9053.0,468930.5807999655
367A7309G001,106L1045G003,50388.466700011064,465.95999999999987,53287.037466674046
367A7309G001,107T2196G0001,6638500.0,11.0,6638500.0
367A7309G001,107T7934G0001,108384.5799999888,7580.340000000003,118382.56019982407
367A7309G001,107T9358G0001,6405.274700000015,7870.5,8935.768600010995
367A7309G001,108T2299P001,291335.0,22.0,582670.0
367A7309G001,108T2583G0001,4452885.983639996,38966.67999999999,4471765.159687193
367A7309G001,108T2722G0001,14371.082733326008,5038.0,24826.42799992298
367A7309G001,108T8401G0003,697484.9718399807,58586.0,833220.9281327253
367A7309G001,108T9703G0001,19417.277073359037,14795.0,27160.176634778003
367A7309G001,108T9704G0001,22859.207140010974,15125.0,32396.858269258963
367A7309G001,108T9705G0001,31737.773540011065,12804.0,45736.65132839012
367A7309G001,110T3421P0001,3785476.4607000006,2142.7699999999995,5191210.3704
367A7309G001,110T3422P0001,362284.57349999994,693.0,362468.05350000004
367A7309G001,110T5502G0001,2491.6930000200045,2490.0,8474.230333490008
367A7309G001,146E2580G001,215029.47583332568,418.0,229986.4207666742
367A7309G001,149C5825G003,115312.9758,1557.3800000000003,115377.68293338113
367A7309G001,287A7181G057,249336.89916668637,2997.169999999999,288564.9808252412
367A7309G001,357A1826G018,80193.64613333714,2772.0,106328.90730070387
367A7309G002,101T0928G001,17718.200799999995,823.0,42630.052799996985
367A7309G002,106L1045G003,4580.769700000999,42.36,4844.276133333999
367A7309G002,107T2196G0001,603500.0,1.0,603500.0
367A7309G002,107T7934G0001,9797.429999999002,600.54,10647.518199984
367A7309G002,107T9358G0001,582.2977,715.5,812.3426000009998
367A7309G002,108T2299P001,26485.0,2.0,52970.0
367A7309G002,108T2722G0001,1306.462066666,458.0,2256.947999993
367A7309G002,108T8401G0003,60953.95743999801,6999.0,73787.247966605
367A7309G002,108T9703G0001,1765.207006669,1345.0,2469.1069667980005
367A7309G002,108T9704G0001,2078.1097400010017,1375.0,2945.1689335689994
367A7309G002,108T9705G0001,2885.252140000999,1164.0,4157.877393490001
367A7309G002,110T3421P0002,169573.42919999996,194.07,170500.39589999994
367A7309G002,110T5502G0001,249.16930000200006,249.0,847.4230333489999
367A7309G002,146E2580G001,19548.134166665997,38.0,20907.856433334
367A7309G002,149C5825G003,10482.9978,141.57999999999998,10488.880266671002
367A7309G002,287A7181G057,22666.990833334985,272.47,26233.180075021755
367A7309G002,357A1826G018,7290.331466666999,252.0,9666.264300064
367A7312G001,100T4144G002,2236.2880000000005,2204.0,3156.000000600001
367A7312G001,108L4955G001,12966.666666668,20.0,19946.666666671998
367A7312G001,108L8838G001,68835.334800004,2012.0,72175.50146667201
